regex_syntax::ast::ClassSetUnion	arbitrary	arbitrary::Arbitrary	fn arbitrary(u: &mut arbitrary::Unstructured<'arbitrary>) -> arbitrary::Result<Self>	
regex_syntax::ast::ClassSetUnion	arbitrary_take_rest	arbitrary::Arbitrary	fn arbitrary_take_rest(u: arbitrary::Unstructured<'arbitrary>) -> arbitrary::Result<Self>	
regex_syntax::ast::ClassSetUnion	clone	core::clone::Clone	fn clone(&self) -> ClassSetUnion	
regex_syntax::ast::ClassSetUnion	eq	core::cmp::PartialEq	fn eq(&self, other: &ClassSetUnion) -> bool	
regex_syntax::ast::ClassSetUnion	fmt	core::fmt::Debug	fn fmt(&self, f: &mut fmt::Formatter<'_>) -> fmt::Result	
regex_syntax::ast::ClassSetUnion	into_item	-	fn into_item(self) -> ClassSetItem	Return this union as a character class set item.
regex_syntax::ast::ClassSetUnion	push	-	fn push(&mut self, item: ClassSetItem)	Push a new item in this union.
regex_syntax::ast::ClassSetUnion	size_hint	arbitrary::Arbitrary	fn size_hint(depth: usize) -> (usize, ::core::option::Option<usize>)	
regex_syntax::ast::ClassSetUnion	try_size_hint	arbitrary::Arbitrary	fn try_size_hint(depth: usize) -> ::core::result::Result<(usize, ::core::option::Option<usize>), arbitrary::MaxRecursionReached>	
regex_syntax::ast::ClassUnicode	arbitrary	arbitrary::Arbitrary	fn arbitrary(u: &mut arbitrary::Unstructured<'arbitrary>) -> arbitrary::Result<Self>	
regex_syntax::ast::ClassUnicode	arbitrary_take_rest	arbitrary::Arbitrary	fn arbitrary_take_rest(u: arbitrary::Unstructured<'arbitrary>) -> arbitrary::Result<Self>	
regex_syntax::ast::ClassUnicode	clone	core::clone::Clone	fn clone(&self) -> ClassUnicode	
regex_syntax::ast::ClassUnicode	eq	core::cmp::PartialEq	fn eq(&self, other: &ClassUnicode) -> bool	
regex_syntax::ast::ClassUnicode	fmt	core::fmt::Debug	fn fmt(&self, f: &mut fmt::Formatter<'_>) -> fmt::Result	
regex_syntax::ast::ClassUnicode	is_negated	-	fn is_negated(&self) -> bool	Returns true if this class has been negated.
regex_syntax::ast::ClassUnicode	size_hint	arbitrary::Arbitrary	fn size_hint(depth: usize) -> (usize, ::core::option::Option<usize>)	
regex_syntax::ast::ClassUnicode	try_size_hint	arbitrary::Arbitrary	fn try_size_hint(depth: usize) -> ::core::result::Result<(usize, ::core::option::Option<usize>), arbitrary::MaxRecursionReached>	
regex_syntax::ast::ClassUnicodeKind	arbitrary	arbitrary::Arbitrary	fn arbitrary(u: &mut arbitrary::Unstructured<'_>) -> arbitrary::Result<ClassUnicodeKind>	
regex_syntax::ast::ClassUnicodeKind	clone	core::clone::Clone	fn clone(&self) -> ClassUnicodeKind	
regex_syntax::ast::ClassUnicodeKind	eq	core::cmp::PartialEq	fn eq(&self, other: &ClassUnicodeKind) -> bool	
regex_syntax::ast::ClassUnicodeKind	fmt	core::fmt::Debug	fn fmt(&self, f: &mut fmt::Formatter<'_>) -> fmt::Result	
regex_syntax::ast::ClassUnicodeKind	size_hint	arbitrary::Arbitrary	fn size_hint(depth: usize) -> (usize, Option<usize>)	
regex_syntax::ast::ClassUnicodeOpKind	arbitrary	arbitrary::Arbitrary	fn arbitrary(u: &mut arbitrary::Unstructured<'arbitrary>) -> arbitrary::Result<Self>	
regex_syntax::ast::ClassUnicodeOpKind	arbitrary_take_rest	arbitrary::Arbitrary	fn arbitrary_take_rest(u: arbitrary::Unstructured<'arbitrary>) -> arbitrary::Result<Self>	
regex_syntax::ast::ClassUnicodeOpKind	clone	core::clone::Clone	fn clone(&self) -> ClassUnicodeOpKind	
regex_syntax::ast::ClassUnicodeOpKind	eq	core::cmp::PartialEq	fn eq(&self, other: &ClassUnicodeOpKind) -> bool	
regex_syntax::ast::ClassUnicodeOpKind	fmt	core::fmt::Debug	fn fmt(&self, f: &mut fmt::Formatter<'_>) -> fmt::Result	
regex_syntax::ast::ClassUnicodeOpKind	is_equal	-	fn is_equal(&self) -> bool	Whether the op is an equality op or not.
regex_syntax::ast::ClassUnicodeOpKind	size_hint	arbitrary::Arbitrary	fn size_hint(depth: usize) -> (usize, ::core::option::Option<usize>)	
regex_syntax::ast::Comment	arbitrary	arbitrary::Arbitrary	fn arbitrary(u: &mut arbitrary::Unstructured<'arbitrary>) -> arbitrary::Result<Self>	
regex_syntax::ast::Comment	arbitrary_take_rest	arbitrary::Arbitrary	fn arbitrary_take_rest(u: arbitrary::Unstructured<'arbitrary>) -> arbitrary::Result<Self>	
regex_syntax::ast::Comment	clone	core::clone::Clone	fn clone(&self) -> Comment	
regex_syntax::ast::Comment	eq	core::cmp::PartialEq	fn eq(&self, other: &Comment) -> bool	
regex_syntax::ast::Comment	fmt	core::fmt::Debug	fn fmt(&self, f: &mut fmt::Formatter<'_>) -> fmt::Result	
regex_syntax::ast::Comment	size_hint	arbitrary::Arbitrary	fn size_hint(depth: usize) -> (usize, ::core::option::Option<usize>)	
regex_syntax::ast::Comment	try_size_hint	arbitrary::Arbitrary	fn try_size_hint(depth: usize) -> ::core::result::Result<(usize, ::core::option::Option<usize>), arbitrary::MaxRecursionReached>	
regex_syntax::ast::Concat	arbitrary	arbitrary::Arbitrary	fn arbitrary(u: &mut arbitrary::Unstructured<'arbitrary>) -> arbitrary::Result<Self>	
regex_syntax::ast::Concat	arbitrary_take_rest	arbitrary::Arbitrary	fn arbitrary_take_rest(u: arbitrary::Unstructured<'arbitrary>) -> arbitrary::Result<Self>	
regex_syntax::ast::Concat	clone	core::clone::Clone	fn clone(&self) -> Concat	
regex_syntax::ast::Concat	eq	core::cmp::PartialEq	fn eq(&self, other: &Concat) -> bool	
regex_syntax::ast::Concat	fmt	core::fmt::Debug	fn fmt(&self, f: &mut fmt::Formatter<'_>) -> fmt::Result	
regex_syntax::ast::Concat	into_ast	-	fn into_ast(self) -> Ast	Return this concatenation as an AST.
regex_syntax::ast::Concat	size_hint	arbitrary::Arbitrary	fn size_hint(depth: usize) -> (usize, ::core::option::Option<usize>)	
regex_syntax::ast::Concat	try_size_hint	arbitrary::Arbitrary	fn try_size_hint(depth: usize) -> ::core::result::Result<(usize, ::core::option::Option<usize>), arbitrary::MaxRecursionReached>	
regex_syntax::ast::Error	arbitrary	arbitrary::Arbitrary	fn arbitrary(u: &mut arbitrary::Unstructured<'arbitrary>) -> arbitrary::Result<Self>	
regex_syntax::ast::Error	arbitrary_take_rest	arbitrary::Arbitrary	fn arbitrary_take_rest(u: arbitrary::Unstructured<'arbitrary>) -> arbitrary::Result<Self>	
regex_syntax::ast::Error	auxiliary_span	-	fn auxiliary_span(&self) -> Option<&Span>	Return an auxiliary span. This span exists only for some errors that benefit from being able to point to two locations in the original regular expression. For example, "duplicate" errors will have the main error position set to the duplica…
regex_syntax::ast::Error	clone	core::clone::Clone	fn clone(&self) -> Error	
regex_syntax::ast::Error	eq	core::cmp::PartialEq	fn eq(&self, other: &Error) -> bool	
regex_syntax::ast::Error	fmt	core::fmt::Debug	fn fmt(&self, f: &mut fmt::Formatter<'_>) -> fmt::Result	
regex_syntax::ast::Error	fmt	core::fmt::Display	fn fmt(&self, f: &mut core::fmt::Formatter<'_>) -> core::fmt::Result	
regex_syntax::ast::Error	kind	-	fn kind(&self) -> &ErrorKind	Return the type of this error.
regex_syntax::ast::Error	pattern	-	fn pattern(&self) -> &str	The original pattern string in which this error occurred.
regex_syntax::ast::Error	size_hint	arbitrary::Arbitrary	fn size_hint(depth: usize) -> (usize, ::core::option::Option<usize>)	
regex_syntax::ast::Error	span	-	fn span(&self) -> &Span	Return the span at which this error occurred.
regex_syntax::ast::Error	try_size_hint	arbitrary::Arbitrary	fn try_size_hint(depth: usize) -> ::core::result::Result<(usize, ::core::option::Option<usize>), arbitrary::MaxRecursionReached>	
regex_syntax::ast::ErrorKind	arbitrary	arbitrary::Arbitrary	fn arbitrary(u: &mut arbitrary::Unstructured<'arbitrary>) -> arbitrary::Result<Self>	
regex_syntax::ast::ErrorKind	arbitrary_take_rest	arbitrary::Arbitrary	fn arbitrary_take_rest(u: arbitrary::Unstructured<'arbitrary>) -> arbitrary::Result<Self>	
regex_syntax::ast::ErrorKind	clone	core::clone::Clone	fn clone(&self) -> ErrorKind	
regex_syntax::ast::ErrorKind	eq	core::cmp::PartialEq	fn eq(&self, other: &ErrorKind) -> bool	
regex_syntax::ast::ErrorKind	fmt	core::fmt::Debug	fn fmt(&self, f: &mut fmt::Formatter<'_>) -> fmt::Result	
regex_syntax::ast::ErrorKind	fmt	core::fmt::Display	fn fmt(&self, f: &mut core::fmt::Formatter<'_>) -> core::fmt::Result	
regex_syntax::ast::ErrorKind	size_hint	arbitrary::Arbitrary	fn size_hint(depth: usize) -> (usize, ::core::option::Option<usize>)	
regex_syntax::ast::ErrorKind	try_size_hint	arbitrary::Arbitrary	fn try_size_hint(depth: usize) -> ::core::result::Result<(usize, ::core::option::Option<usize>), arbitrary::MaxRecursionReached>	
regex_syntax::ast::Flag	arbitrary	arbitrary::Arbitrary	fn arbitrary(u: &mut arbitrary::Unstructured<'arbitrary>) -> arbitrary::Result<Self>	
regex_syntax::ast::Flag	arbitrary_take_rest	arbitrary::Arbitrary	fn arbitrary_take_rest(u: arbitrary::Unstructured<'arbitrary>) -> arbitrary::Result<Self>	
regex_syntax::ast::Flag	clone	core::clone::Clone	fn clone(&self) -> Flag	
regex_syntax::ast::Flag	eq	core::cmp::PartialEq	fn eq(&self, other: &Flag) -> bool	
regex_syntax::ast::Flag	fmt	core::fmt::Debug	fn fmt(&self, f: &mut fmt::Formatter<'_>) -> fmt::Result	
regex_syntax::ast::Flag	size_hint	arbitrary::Arbitrary	fn size_hint(depth: usize) -> (usize, ::core::option::Option<usize>)	
regex_syntax::ast::Flags	add_item	-	fn add_item(&mut self, item: FlagsItem) -> Option<usize>	Add the given item to this sequence of flags.
regex_syntax::ast::Flags	arbitrary	arbitrary::Arbitrary	fn arbitrary(u: &mut arbitrary::Unstructured<'arbitrary>) -> arbitrary::Result<Self>	
regex_syntax::ast::Flags	arbitrary_take_rest	arbitrary::Arbitrary	fn arbitrary_take_rest(u: arbitrary::Unstructured<'arbitrary>) -> arbitrary::Result<Self>	
regex_syntax::ast::Flags	clone	core::clone::Clone	fn clone(&self) -> Flags	
regex_syntax::ast::Flags	eq	core::cmp::PartialEq	fn eq(&self, other: &Flags) -> bool	
regex_syntax::ast::Flags	flag_state	-	fn flag_state(&self, flag: Flag) -> Option<bool>	Returns the state of the given flag in this set.
regex_syntax::ast::Flags	fmt	core::fmt::Debug	fn fmt(&self, f: &mut fmt::Formatter<'_>) -> fmt::Result	
regex_syntax::ast::Flags	size_hint	arbitrary::Arbitrary	fn size_hint(depth: usize) -> (usize, ::core::option::Option<usize>)	
regex_syntax::ast::Flags	try_size_hint	arbitrary::Arbitrary	fn try_size_hint(depth: usize) -> ::core::result::Result<(usize, ::core::option::Option<usize>), arbitrary::MaxRecursionReached>	
regex_syntax::ast::FlagsItem	arbitrary	arbitrary::Arbitrary	fn arbitrary(u: &mut arbitrary::Unstructured<'arbitrary>) -> arbitrary::Result<Self>	
regex_syntax::ast::FlagsItem	arbitrary_take_rest	arbitrary::Arbitrary	fn arbitrary_take_rest(u: arbitrary::Unstructured<'arbitrary>) -> arbitrary::Result<Self>	
regex_syntax::ast::FlagsItem	clone	core::clone::Clone	fn clone(&self) -> FlagsItem	
regex_syntax::ast::FlagsItem	eq	core::cmp::PartialEq	fn eq(&self, other: &FlagsItem) -> bool	
regex_syntax::ast::FlagsItem	fmt	core::fmt::Debug	fn fmt(&self, f: &mut fmt::Formatter<'_>) -> fmt::Result	
regex_syntax::ast::FlagsItem	size_hint	arbitrary::Arbitrary	fn size_hint(depth: usize) -> (usize, ::core::option::Option<usize>)	
regex_syntax::ast::FlagsItem	try_size_hint	arbitrary::Arbitrary	fn try_size_hint(depth: usize) -> ::core::result::Result<(usize, ::core::option::Option<usize>), arbitrary::MaxRecursionReached>	
regex_syntax::ast::FlagsItemKind	arbitrary	arbitrary::Arbitrary	fn arbitrary(u: &mut arbitrary::Unstructured<'arbitrary>) -> arbitrary::Result<Self>	
regex_syntax::ast::FlagsItemKind	arbitrary_take_rest	arbitrary::Arbitrary	fn arbitrary_take_rest(u: arbitrary::Unstructured<'arbitrary>) -> arbitrary::Result<Self>	
regex_syntax::ast::FlagsItemKind	clone	core::clone::Clone	fn clone(&self) -> FlagsItemKind	
regex_syntax::ast::FlagsItemKind	eq	core::cmp::PartialEq	fn eq(&self, other: &FlagsItemKind) -> bool	
regex_syntax::ast::FlagsItemKind	fmt	core::fmt::Debug	fn fmt(&self, f: &mut fmt::Formatter<'_>) -> fmt::Result	
regex_syntax::ast::FlagsItemKind	is_negation	-	fn is_negation(&self) -> bool	Returns true if and only if this item is a negation operator.
regex_syntax::ast::FlagsItemKind	size_hint	arbitrary::Arbitrary	fn size_hint(depth: usize) -> (usize, ::core::option::Option<usize>)	
regex_syntax::ast::FlagsItemKind	try_size_hint	arbitrary::Arbitrary	fn try_size_hint(depth: usize) -> ::core::result::Result<(usize, ::core::option::Option<usize>), arbitrary::MaxRecursionReached>	
regex_syntax::ast::Group	arbitrary	arbitrary::Arbitrary	fn arbitrary(u: &mut arbitrary::Unstructured<'arbitrary>) -> arbitrary::Result<Self>	
regex_syntax::ast::Group	arbitrary_take_rest	arbitrary::Arbitrary	fn arbitrary_take_rest(u: arbitrary::Unstructured<'arbitrary>) -> arbitrary::Result<Self>	
regex_syntax::ast::Group	capture_index	-	fn capture_index(&self) -> Option<u32>	Returns the capture index of this group, if this is a capturing group.
regex_syntax::ast::Group	clone	core::clone::Clone	fn clone(&self) -> Group	
regex_syntax::ast::Group	eq	core::cmp::PartialEq	fn eq(&self, other: &Group) -> bool	
regex_syntax::ast::Group	flags	-	fn flags(&self) -> Option<&Flags>	If this group is non-capturing, then this returns the (possibly empty) set of flags. Otherwise, `None` is returned.
regex_syntax::ast::Group	fmt	core::fmt::Debug	fn fmt(&self, f: &mut fmt::Formatter<'_>) -> fmt::Result	
regex_syntax::ast::Group	is_capturing	-	fn is_capturing(&self) -> bool	Returns true if and only if this group is capturing.
regex_syntax::ast::Group	size_hint	arbitrary::Arbitrary	fn size_hint(depth: usize) -> (usize, ::core::option::Option<usize>)	
regex_syntax::ast::Group	try_size_hint	arbitrary::Arbitrary	fn try_size_hint(depth: usize) -> ::core::result::Result<(usize, ::core::option::Option<usize>), arbitrary::MaxRecursionReached>	
regex_syntax::ast::GroupKind	arbitrary	arbitrary::Arbitrary	fn arbitrary(u: &mut arbitrary::Unstructured<'arbitrary>) -> arbitrary::Result<Self>	
regex_syntax::ast::GroupKind	arbitrary_take_rest	arbitrary::Arbitrary	fn arbitrary_take_rest(u: arbitrary::Unstructured<'arbitrary>) -> arbitrary::Result<Self>	
regex_syntax::ast::GroupKind	clone	core::clone::Clone	fn clone(&self) -> GroupKind	
regex_syntax::ast::GroupKind	eq	core::cmp::PartialEq	fn eq(&self, other: &GroupKind) -> bool	
regex_syntax::ast::GroupKind	fmt	core::fmt::Debug	fn fmt(&self, f: &mut fmt::Formatter<'_>) -> fmt::Result	
regex_syntax::ast::GroupKind	size_hint	arbitrary::Arbitrary	fn size_hint(depth: usize) -> (usize, ::core::option::Option<usize>)	
regex_syntax::ast::GroupKind	try_size_hint	arbitrary::Arbitrary	fn try_size_hint(depth: usize) -> ::core::result::Result<(usize, ::core::option::Option<usize>), arbitrary::MaxRecursionReached>	
regex_syntax::ast::HexLiteralKind	arbitrary	arbitrary::Arbitrary	fn arbitrary(u: &mut arbitrary::Unstructured<'arbitrary>) -> arbitrary::Result<Self>	
regex_syntax::ast::HexLiteralKind	arbitrary_take_rest	arbitrary::Arbitrary	fn arbitrary_take_rest(u: arbitrary::Unstructured<'arbitrary>) -> arbitrary::Result<Self>	
regex_syntax::ast::HexLiteralKind	clone	core::clone::Clone	fn clone(&self) -> HexLiteralKind	
regex_syntax::ast::HexLiteralKind	digits	-	fn digits(&self) -> u32	The number of digits that must be used with this literal form when used without brackets. When used with brackets, there is no restriction on the number of digits.
regex_syntax::ast::HexLiteralKind	eq	core::cmp::PartialEq	fn eq(&self, other: &HexLiteralKind) -> bool	
regex_syntax::ast::HexLiteralKind	fmt	core::fmt::Debug	fn fmt(&self, f: &mut fmt::Formatter<'_>) -> fmt::Result	
regex_syntax::ast::HexLiteralKind	size_hint	arbitrary::Arbitrary	fn size_hint(depth: usize) -> (usize, ::core::option::Option<usize>)	
regex_syntax::ast::Literal	arbitrary	arbitrary::Arbitrary	fn arbitrary(u: &mut arbitrary::Unstructured<'arbitrary>) -> arbitrary::Result<Self>	
regex_syntax::ast::Literal	arbitrary_take_rest	arbitrary::Arbitrary	fn arbitrary_take_rest(u: arbitrary::Unstructured<'arbitrary>) -> arbitrary::Result<Self>	
regex_syntax::ast::Literal	byte	-	fn byte(&self) -> Option<u8>	If this literal was written as a `\x` hex escape, then this returns the corresponding byte value. Otherwise, this returns `None`.
regex_syntax::ast::Literal	clone	core::clone::Clone	fn clone(&self) -> Literal	
regex_syntax::ast::Literal	eq	core::cmp::PartialEq	fn eq(&self, other: &Literal) -> bool	
regex_syntax::ast::Literal	fmt	core::fmt::Debug	fn fmt(&self, f: &mut fmt::Formatter<'_>) -> fmt::Result	
regex_syntax::ast::Literal	size_hint	arbitrary::Arbitrary	fn size_hint(depth: usize) -> (usize, ::core::option::Option<usize>)	
regex_syntax::ast::Literal	try_size_hint	arbitrary::Arbitrary	fn try_size_hint(depth: usize) -> ::core::result::Result<(usize, ::core::option::Option<usize>), arbitrary::MaxRecursionReached>	
regex_syntax::ast::LiteralKind	arbitrary	arbitrary::Arbitrary	fn arbitrary(u: &mut arbitrary::Unstructured<'arbitrary>) -> arbitrary::Result<Self>	
regex_syntax::ast::LiteralKind	arbitrary_take_rest	arbitrary::Arbitrary	fn arbitrary_take_rest(u: arbitrary::Unstructured<'arbitrary>) -> arbitrary::Result<Self>	
regex_syntax::ast::LiteralKind	clone	core::clone::Clone	fn clone(&self) -> LiteralKind	
regex_syntax::ast::LiteralKind	eq	core::cmp::PartialEq	fn eq(&self, other: &LiteralKind) -> bool	
regex_syntax::ast::LiteralKind	fmt	core::fmt::Debug	fn fmt(&self, f: &mut fmt::Formatter<'_>) -> fmt::Result	
